TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Christmas Town Jigsaw Puzzle, Festive Winter Village Art","Step into a glowing Christmas Eve filled with joy, music, and timeless holiday magic.
This beautifully illustrated jigsaw puzzle features a festive winter village scene complete with a towering Christmas tree, cheerful carolers, warm golden lights, wrapped gifts, and a charming church in the background. Every inch of the artwork radiates nostalgia, warmth, and that classic Christmas spirit people treasure year after year.

Printed on high-quality puzzle board with vibrant, professional-grade detail, this collectible puzzle is made to last through many family game nights. Available in 120 piece, 252 piece, and 500 piece options, it offers the perfect challenge for beginners and seasoned puzzlers alike.

Whether you’re a fan of faith-inspired imagery, vintage Christmas art, cozy fantasy village scenes, or you simply love unique puzzles that feel like stepping into a story, this design makes a heartfelt holiday gift. Perfect for Christian families, veterans, puzzle enthusiasts, and anyone who cherishes warm winter traditions.

Add to cart today and Armor Up your puzzle night!

Care instructions
- Wipe the dirt or dust off gently with a clean, dry microfiber cloth.",31.95,USD,2997,"christmas_puzzle,holiday_puzzle,vintage_christmas,family_puzzle,winter_village,christmas_decor,festive_gift,holiday_activity,puzzle_night,caroling_scene,nostalgic_art,snowy_town,christmas_tree","Paper,Cardboard",https://i.etsystatic.com/33452318/r/il/e5800e/7468554420/il_fullxfull.7468554420_dewz.jpg,https://i.etsystatic.com/33452318/r/il/c33767/7468556106/il_fullxfull.7468556106_nphm.jpg,https://i.etsystatic.com/33452318/r/il/360d0e/7468557876/il_fullxfull.7468557876_sbes.jpg,https://i.etsystatic.com/33452318/r/il/fc6fd8/7516491031/il_fullxfull.7516491031_c8mv.jpg,https://i.etsystatic.com/33452318/r/il/fb0149/7468561452/il_fullxfull.7468561452_36ps.jpg,https://i.etsystatic.com/33452318/r/il/06029a/7516495055/il_fullxfull.7516495055_5xsx.jpg,,,,,"Custom Property",Size,"10&quot; × 8&quot; (120 pcs),14&quot; × 11&quot; (252 pcs),20&quot; × 16&quot; (500 pcs)",,,,"16161673802130666404,33218894094045522441,33006555802702235727"
"Apostle Pawl cat saint illustration T-Shirt | Vintage religious parody tee","A soft, breathable cotton tee that brings whimsical charm and quiet wit to everyday wear. The front features a vintage-inspired, icon-style illustration of a dignified orange cat in noble robes — labeled ""Apostle Pawl"" — framed with decorative borders and warm, muted tones. It feels like a page from an illustrated folio: slightly humorous, artful, and made to be noticed without shouting. Wear it to start conversations at coffee shops, gallery nights, or casual meetups when you want something clever and comfortable on hand. The lightweight fabric drapes easily under jackets or on its own for a relaxed layered look.

Product features
- 100% Airlume combed & ring-spun cotton; lightweight 4.2 oz (142 g/m²) for breathability and easy layering
- Ribbed knit collar with seam and shoulder tape for shape retention and reduced stretching
- Side seams for improved structure and longer-lasting fit
- Tear-away neck label for comfort; REACH certified materials and ethically manufactured (Bella+Canvas)
- Sleeve and neck label prints produced with DTF/DTG techniques for crisp, vibrant detailed artwork

Care instructions
- Machine wash: cold (max 30C or 90F)
- Non-chlorine: bleach as needed
- Tumble dry: low heat
- Iron, steam or dry: medium heat
- Do not dryclean",24,USD,26973,,"Cotton,Polyester",https://i.etsystatic.com/33452318/r/il/51c933/8201574918/il_fullxfull.8201574918_igi8.jpg,https://i.etsystatic.com/33452318/r/il/dd7971/8249496473/il_fullxfull.8249496473_mv71.jpg,https://i.etsystatic.com/33452318/r/il/ba8310/8201576448/il_fullxfull.8201576448_1w4q.jpg,https://i.etsystatic.com/33452318/r/il/644ef2/8249497937/il_fullxfull.8249497937_s7zj.jpg,https://i.etsystatic.com/33452318/r/il/7ead4b/8249498561/il_fullxfull.8249498561_tmeo.jpg,,,,,,"Custom Property","Clothing sizes","XS,S,M,L,XL,2XL,3XL,4XL","Custom Property","Bella + Canvas Colors","Black,Army,Asphalt,Dark Grey,White","unavailable_sku,14409312824954456770,16422266830613359681,17158448338168293511,26964953855391212018,17473567103834706271,16590443196114655185,13366244441124091711,15287641831685287876,39007304824257859632,11680732883711810516,13507611745760848151,19699835296515332665,11015162296985554910,51033561982243766478,15003628728481735188,19904600853310780930,18471288221778817334,33728370058656678909,31624764998491355776,21615058695340775957,31784043837724009685,10614671205481688075,84950237897264006812,64931467601961149569,72033133381594529641,17201274764539509609,52946219531543535502"
"Sniper Overwatch Jigsaw Puzzle: Military Sunset, Tactical Art","One breath. One moment. Absolute focus.
This powerful jigsaw puzzle captures a lone sniper in full overwatch position at sunset, wrapped in camouflage and precision, watching the horizon with unwavering resolve. The warm glow of dusk contrasts against the cold discipline of the mission, creating a dramatic, cinematic military artwork that commands attention.

Designed as both a collectible and a meaningful gift, this puzzle is perfect for veterans, tactical enthusiasts, military supporters, and fans of realistic war art. The image speaks to patience, discipline, sacrifice, and duty without saying a single word.

Printed on durable, high quality puzzle board with sharp detail and rich color depth, this puzzle is built for repeated assembly and long term enjoyment. Available in 120 piece, 252 piece, and 500 piece options, it works for casual puzzlers, serious builders, and focused solo sessions alike.

Whether it is for a veteran gift, military themed decor, nerd culture appreciation, or a challenging family game night centerpiece, this unique art puzzle delivers intensity and craftsmanship in every piece.

Add to cart today and Armor Up your puzzle night!

Care instructions
- Wipe the dirt or dust off gently with a clean, dry microfiber cloth.",31.95,USD,2997,"sniper_puzzle,military_puzzle,sunset_puzzle,outdoor_puzzle,tactical_puzzle,camouflage_puzzle,scenic_puzzle,gift_for_him,adult_jigsaw,hobbyist_gift,soldier_puzzle,gun_enthusiast,man_cave_decor","Paper,Cardboard",https://i.etsystatic.com/33452318/r/il/243a5a/7501581256/il_fullxfull.7501581256_fjyn.jpg,https://i.etsystatic.com/33452318/r/il/96367c/7549518439/il_fullxfull.7549518439_94ii.jpg,https://i.etsystatic.com/33452318/r/il/e93f26/7501584014/il_fullxfull.7501584014_3esk.jpg,https://i.etsystatic.com/33452318/r/il/db74c8/7549521785/il_fullxfull.7549521785_5jp5.jpg,https://i.etsystatic.com/33452318/r/il/869c2a/7501587514/il_fullxfull.7501587514_s07w.jpg,https://i.etsystatic.com/33452318/r/il/f084d6/7549525209/il_fullxfull.7549525209_bfbn.jpg,,,,,"Custom Property",Size,"10&quot; × 8&quot; (120 pcs),14&quot; × 11&quot; (252 pcs),20&quot; × 16&quot; (500 pcs)",,,,"32699551412876529190,19098505318838710217,31317074221814718362"
"Mountain Trek Jigsaw Puzzle: Fantasy Warriors, Snowy Valley","A journey carved in ice stone and legend begins with a single step.
This breathtaking jigsaw puzzle captures a band of warriors crossing a frozen mountain pass, dwarfed by towering cliffs carved with ancient stone kings. The golden sky and snow covered valley evoke a mythic fantasy world filled with destiny courage and forgotten gods.

Designed as a collectible and a powerful gift, this artwork is perfect for fantasy lovers tabletop gamers readers of epic sagas and fans of nerd culture. The scene feels timeless and heroic, making it a striking centerpiece for any puzzle table or display.

Crafted on durable high quality puzzle board with crisp detail and rich painterly texture, this puzzle is made to be assembled again and again. Available in 120 piece 252 piece and 500 piece options, it suits relaxed family game night sessions or immersive solo builds.

Whether given as a fantasy gift a unique art puzzle for collectors or a winter themed challenge, this piece blends adventure imagination and craftsmanship into one unforgettable experience.

Add to cart today and Armor Up your puzzle night!
Care instructions
- Wipe the dirt or dust off gently with a clean, dry microfiber cloth.",31.95,USD,2997,"mountain_puzzle,scenic_puzzle,winter_puzzle,fantasy_puzzle,epic_landscape,adventure_puzzle,snowy_puzzle,brain_teaser,gift_for_dad,travel_puzzle,meditative_hobby,cozy_night_puzzle,family_activity","Paper,Cardboard",https://i.etsystatic.com/33452318/r/il/50863d/7549568373/il_fullxfull.7549568373_pac9.jpg,https://i.etsystatic.com/33452318/r/il/a38087/7501634948/il_fullxfull.7501634948_l6ub.jpg,https://i.etsystatic.com/33452318/r/il/f545af/7549575161/il_fullxfull.7549575161_f0p0.jpg,https://i.etsystatic.com/33452318/r/il/9c38b8/7549577735/il_fullxfull.7549577735_i4ju.jpg,https://i.etsystatic.com/33452318/r/il/478d2a/7501643458/il_fullxfull.7501643458_jiqn.jpg,https://i.etsystatic.com/33452318/r/il/658853/7501646568/il_fullxfull.7501646568_c51x.jpg,,,,,"Custom Property",Size,"10&quot; × 8&quot; (120 pcs),14&quot; × 11&quot; (252 pcs),20&quot; × 16&quot; (500 pcs)",,,,"26768453587453927601,64746195603524176285,22063375882086643969"
"Dragon Fire Fortress Jigsaw Puzzle, Epic Fantasy Art","Unleash the fire. Command the legend. Conquer the puzzle.
This stunning jigsaw puzzle features a colossal fire breathing dragon perched atop a ruined stone tower, wings spread wide as molten flames pour from its jaws. Set against a storm torn sky and glowing embers, this artwork captures the raw power and mythic grandeur of epic fantasy worlds.

Designed as a collectible centerpiece and an unforgettable gift, this puzzle is perfect for fantasy lovers tabletop gamers dragon enthusiasts and fans of nerd culture. The dramatic lighting detailed scales and fiery atmosphere make it a bold statement piece once completed and a thrilling challenge while assembling.

Printed on durable high quality puzzle board with sharp vibrant color reproduction, this puzzle is built to last through countless builds. Available in 120 piece 252 piece and 500 piece options, it works perfectly for relaxed family game night sessions or intense solo puzzle battles.

Whether you are gifting to a fantasy reader gamer veteran of RPG campaigns or collecting unique art puzzles, this dragon brings fire and legend straight to your table.

Add to cart today and Armor Up your puzzle night!

Care instructions
- Wipe the dirt or dust off gently with a clean, dry microfiber cloth.",31.95,USD,2997,"dragon_puzzle,fantasy_puzzle,fire_dragon,castle_puzzle,kids_puzzle,adult_puzzle,epic_jigsaw,mythical_puzzle,medieval_decor,flame_artwork,gift_for_gamer,stormy_landscape,dragon_lover","Paper,Cardboard",https://i.etsystatic.com/33452318/r/il/1d3a55/7501663828/il_fullxfull.7501663828_j5p9.jpg,https://i.etsystatic.com/33452318/r/il/533c30/7549602033/il_fullxfull.7549602033_hail.jpg,https://i.etsystatic.com/33452318/r/il/57be90/7501666640/il_fullxfull.7501666640_dm9y.jpg,https://i.etsystatic.com/33452318/r/il/e14692/7501667606/il_fullxfull.7501667606_swui.jpg,https://i.etsystatic.com/33452318/r/il/a11746/7501669156/il_fullxfull.7501669156_mlif.jpg,https://i.etsystatic.com/33452318/r/il/688ade/7549607463/il_fullxfull.7549607463_eath.jpg,,,,,"Custom Property",Size,"10&quot; × 8&quot; (120 pcs),14&quot; × 11&quot; (252 pcs),20&quot; × 16&quot; (500 pcs)",,,,"14349430977822162697,35198868007109836562,77194871009766133777"
"Fantasy Castle Sunset Jigsaw Puzzle: Epic Cliffside Art","Lose yourself in a golden-hour kingdom. This art puzzle captures a cliffside castle bathed in sunset — warm light spilling across turrets, a glassy river cutting through mossy rocks, and distant mountains soft with evening haze. Piece by piece you’ll uncover glowing windows, jewel-bright skies, and tiny landscape details that reward a slow, focused mind. It’s meditative and transporting: a quiet evening ritual for anyone who loves illustrated worlds and tactile, analog escape.

Product features
- Available in 120, 252 or 500 chipboard pieces
- Vibrant, crisp colors with glossy finish
- Comes in a printed paper box showcasing the finished image
- Made from 100% chipboard (pieces) and 100% paper (box)
- Recommended for ages 9 and up; gift-ready packaging

Care instructions
- Wipe the dirt or dust off gently with a clean, dry microfiber cloth.",31.95,USD,2997,"castle_puzzle,sunset_puzzle,scenic_puzzle,fantasy_puzzle,landscape_puzzle,puzzle_gift,family_puzzle,adult_puzzle,kids_puzzle,relaxing_puzzle,meditative_puzzle,hotel_decor,travel_puzzle","Paper,Cardboard",https://i.etsystatic.com/33452318/r/il/5baefb/7501712066/il_fullxfull.7501712066_hocg.jpg,https://i.etsystatic.com/33452318/r/il/6a103f/7501713038/il_fullxfull.7501713038_rgqu.jpg,https://i.etsystatic.com/33452318/r/il/a16a64/7549651953/il_fullxfull.7549651953_gg75.jpg,https://i.etsystatic.com/33452318/r/il/48f967/7501716308/il_fullxfull.7501716308_kqne.jpg,https://i.etsystatic.com/33452318/r/il/ed39fc/7501717450/il_fullxfull.7501717450_s8cm.jpg,https://i.etsystatic.com/33452318/r/il/8c6c77/7549655595/il_fullxfull.7549655595_fgyk.jpg,,,,,"Custom Property",Size,"10&quot; × 8&quot; (120 pcs),14&quot; × 11&quot; (252 pcs),20&quot; × 16&quot; (500 pcs)",,,,"49113462615608538646,27388268631019067880,14563072674839415552"
"Naval Battle Painting Puzzle | Historical Warship Jigsaw Puzzle","A storm-tossed naval scene comes to life in this high-quality puzzle, transforming quiet afternoons into a hands-on voyage through history. The artwork captures ironclad warships cutting through churning grey seas, smoke and flame softening into painterly tones. Each piece locks into place with a glossy finish that deepens the muted palette and brings out details in the rigging, spray, and plumes of smoke. It’s the kind of puzzle that draws you in — the hush of concentration, the slow reveal of structure, the small triumph when a difficult cluster snaps together. Packaged with the finished image on the box, this puzzle arrives ready for a focused evening, a quiet weekend project, or to share with a fellow history lover.

Product features
- Available in 120, 252, or 500 pieces to match skill level
- High-quality 100% chipboard pieces with vibrant sublimated print
- Glossy finish enhances contrast and painterly detail
- Comes in a paper box with the finished image shown on top
- Recommended for ages 9 and up; packaged gift-ready

Care instructions
- Wipe the dirt or dust off gently with a clean, dry microfiber cloth.",31.95,USD,2997,"naval_puzzle,warship_puzzle,historical_puzzle,sea_battle,ocean_scene,marine_art,sailor_gift,tough_puzzle,gift_for_him,battle_artwork,antique_ship,navy_decor","Paper,Cardboard",https://i.etsystatic.com/33452318/r/il/b75b40/7669824904/il_fullxfull.7669824904_4ie2.jpg,https://i.etsystatic.com/33452318/r/il/37d548/7669825234/il_fullxfull.7669825234_7giy.jpg,https://i.etsystatic.com/33452318/r/il/8eb7eb/7717784103/il_fullxfull.7717784103_a1p1.jpg,https://i.etsystatic.com/33452318/r/il/d495be/7669825854/il_fullxfull.7669825854_jaqh.jpg,https://i.etsystatic.com/33452318/r/il/9dc55e/7717784745/il_fullxfull.7717784745_tgx8.jpg,https://i.etsystatic.com/33452318/r/il/afe71e/7717785115/il_fullxfull.7717785115_g9e8.jpg,,,,,"Custom Property",Size,"10&quot; × 8&quot; (120 pcs),14&quot; × 11&quot; (252 pcs),20&quot; × 16&quot; (500 pcs)",,,,"20084253502165473874,12329008548197746960,68283354595572504982"
"WWII Tank Puzzle | Military History Art | Veteran & Army Dad Gift","WWII Tank Illustration — a one-of-a-kind piece for anyone who loves military history and service.

This design was created with AI assistance under the seller's creative direction.

High-quality print, made to order — nothing sits in a warehouse, so every piece is fresh.

The puzzle comes in 120, 252, or 500-piece options — pick your challenge level.

Ships from a made-to-order print partner, typically within 3-7 business days.

A meaningful, conversation-starting gift or a piece for your own wall.

Questions before you order? Just message the shop — happy to help.

Care instructions
- Wipe the dirt or dust off gently with a clean, dry microfiber cloth.",31.95,USD,2997,"500_piece_puzzle,adult_jigsaw_puzzle,jigsaw_puzzle_gift,puzzle_lover_gift,family_game_night,puzzle_wall_art,veteran_tribute_gift,military_art_puzzle,tank_art_puzzle,wwii_history_gift,patriotic_wall_decor,army_dad_gift,memorial_day_gift","Paper,Cardboard",https://i.etsystatic.com/33452318/r/il/86bf9d/7717792805/il_fullxfull.7717792805_kdt9.jpg,https://i.etsystatic.com/33452318/r/il/9ae379/7669834680/il_fullxfull.7669834680_kgah.jpg,https://i.etsystatic.com/33452318/r/il/73c7d8/7669835004/il_fullxfull.7669835004_2p98.jpg,https://i.etsystatic.com/33452318/r/il/2a8459/7717793755/il_fullxfull.7717793755_q09l.jpg,https://i.etsystatic.com/33452318/r/il/c1cc88/7669835502/il_fullxfull.7669835502_9cew.jpg,https://i.etsystatic.com/33452318/r/il/ec8e76/7717794339/il_fullxfull.7717794339_ow4w.jpg,,,,,"Custom Property",Size,"10&quot; × 8&quot; (120 pcs),14&quot; × 11&quot; (252 pcs),20&quot; × 16&quot; (500 pcs)",,,,"25847451589765709405,10179610355267394951,22977278656714886828"
"Shangrao Chinese Watercolor Village Puzzle","This vintage-style puzzle brings a calm, river-town scene into your home, with misty mountains, arched stone bridges, and slow-moving boats rendered in warm sepia tones. The tactile chipboard pieces and glossy finish make each puzzle session feel like stepping into an old illustrated scroll. Lay it out on a table, trace the brushlike textures with your eyes, and let the quiet composition slow the pace of the day. It encourages relaxed focus and conversation, whether spread across an evening with family or set out as a thoughtful tabletop display once assembled.

Product features
- Available in 120, 252, or 500-piece counts to suit different attention spans
- High-quality 100% chipboard pieces with vibrant sublimated printing and glossy finish
- Comes in a compact paper box that displays the finished image for gifting or storage
- Finished puzzle image printed on the box; convenient gift-ready packaging
- Recommended for ages 9 and up; pieces sized and cut for a satisfying fit

Care instructions
- Wipe the dirt or dust off gently with a clean, dry microfiber cloth.",31.95,USD,2997,"sepia_puzzle,Chinese_village,boat_puzzle,river_scene,Asian_landscape,Scenic_jigsaw,relaxing_puzzle,family_activity,mindful_pastime,gifts_for_adults,travel_nostalgia,cultural_decor,meditative_game","Paper,Cardboard",https://i.etsystatic.com/33452318/r/il/6e3c3d/7669866428/il_fullxfull.7669866428_91ri.jpg,https://i.etsystatic.com/33452318/r/il/8d78d8/7717825555/il_fullxfull.7717825555_bhe9.jpg,https://i.etsystatic.com/33452318/r/il/66d879/7669867026/il_fullxfull.7669867026_s2io.jpg,https://i.etsystatic.com/33452318/r/il/2a8c81/7717832797/il_fullxfull.7717832797_hks7.jpg,https://i.etsystatic.com/33452318/r/il/0c0b52/7717834203/il_fullxfull.7717834203_8r0z.jpg,https://i.etsystatic.com/33452318/r/il/c001e9/7717836165/il_fullxfull.7717836165_mi7n.jpg,,,,,"Custom Property",Size,"10&quot; × 8&quot; (120 pcs),14&quot; × 11&quot; (252 pcs),20&quot; × 16&quot; (500 pcs)",,,,"29329072407608654139,11127610072918089962,14944526319949444501"
"Bald Eagle Puzzle | Mountain Lake Sunrise Wildlife Art | Patriotic Gift","Bald Eagle at Mountain Lake Sunrise — a one-of-a-kind piece for anyone who loves American wildlife and the outdoors.

This design was created with AI assistance under the seller's creative direction.

High-quality print, made to order — nothing sits in a warehouse, so every piece is fresh.

The puzzle comes in 120, 252, or 500-piece options — pick your challenge level.

Ships from a made-to-order print partner, typically within 3-7 business days.

A meaningful, conversation-starting gift or a piece for your own wall.


Questions before you order? Just message the shop — happy to help.

Care instructions
- Wipe the dirt or dust off gently with a clean, dry microfiber cloth.",31.95,USD,2997,"500_piece_puzzle,adult_jigsaw_puzzle,jigsaw_puzzle_gift,puzzle_lover_gift,family_game_night,puzzle_wall_art,bald_eagle_art_gift,wildlife_art_puzzle,patriotic_wall_decor,nature_lover_gift,mountain_lake_art,americana_wall_decor,eagle_lover_gift","Paper,Cardboard",https://i.etsystatic.com/33452318/r/il/dd91e2/7669878694/il_fullxfull.7669878694_jfwe.jpg,https://i.etsystatic.com/33452318/r/il/1cb363/7669875550/il_fullxfull.7669875550_9q47.jpg,https://i.etsystatic.com/33452318/r/il/acf9da/7717836535/il_fullxfull.7717836535_sdvm.jpg,https://i.etsystatic.com/33452318/r/il/b3824a/7669877930/il_fullxfull.7669877930_sp2q.jpg,https://i.etsystatic.com/33452318/r/il/31b025/7717838583/il_fullxfull.7717838583_376v.jpg,https://i.etsystatic.com/33452318/r/il/26e3c2/7717839141/il_fullxfull.7717839141_rvz2.jpg,,,,,"Custom Property",Size,"10&quot; × 8&quot; (120 pcs),14&quot; × 11&quot; (252 pcs),20&quot; × 16&quot; (500 pcs)",,,,"28461303533271814416,32669506124231293361,30900312460777792789"
"USA Flag Hockey T-Shirt: American Hockey Fan Gift","USA Flag Hockey T-Shirt American Team Hockey USA Flag T-shirt USA Hockey Fan T-shirt

 Perfect gift for Your hockey fan.Great t-shirt! 


This classic unisex jersey short sleeve tee fits like a well-loved favorite. 
Soft cotton and quality print make users fall in love with it over and over again.
These t-shirts have ribbed knit collars to bolster shaping. 
The shoulders have taping for a better fit over time. Dual side seams hold the garment's shape for longer. \n.: 100% Airlume combed and ringspun cotton (fiber content may vary for different colors)",23.95,USD,29969,,,https://i.etsystatic.com/33452318/r/il/20afaa/3616095439/il_fullxfull.3616095439_9k6a.jpg,https://i.etsystatic.com/33452318/r/il/751b13/3596658251/il_fullxfull.3596658251_mnxt.jpg,https://i.etsystatic.com/33452318/r/il/18a87f/3596658303/il_fullxfull.3596658303_3af4.jpg,https://i.etsystatic.com/33452318/r/il/b18cf3/3596658309/il_fullxfull.3596658309_nrfr.jpg,https://i.etsystatic.com/33452318/r/il/0dd2cb/3596658345/il_fullxfull.3596658345_2x9w.jpg,https://i.etsystatic.com/33452318/r/il/58e986/3596658393/il_fullxfull.3596658393_js27.jpg,,,,,"Custom Property",Colors,"Asphalt,Black,Dark Grey,Dark Grey Heather,Heather Navy","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","26509094154203929800,32562234926573948629,20301934095027964278,17210931280393702562,22605166892928391098,13098270169010834023,58025412262576884373,22142417388864962212,62156042454661949892,25983630830556825895,17950795334196037991,13292707960580431405,18740207900695904478,36109713635421381919,17354077728478414902,12619487632041239691,12714346307484376857,80752536311277706420,60609378182313588064,32821192056731622056,22513927551821777947,30099050873689266249,26379355711791407334,11561384199642682930,92652204838806550618,25628155085467293184,26984468317452867362,22994957686378871521,17041756244911799657,27944629445236896929"
"Lion of Judah Christian Shirt: Unisex Bible Verse Tee","Lion of Judah Christian vintage shirt – to know we are protected.

A unisex shirt for the Christian in your life makes a great gift Idea!

Please scroll through photos to view color and size charts
Available in unisex adult size S - 3XL

Colors: Black, Dark Gray, Heather Gray Heather Navy Blue, Asphalt 

•	100% Airlume combed and ringspun cotton (fiber content may vary for different colors)
•	Light fabric (4.2 oz/yd² (142 g/m²))
•	Retail fit
•	Tear away label
•	Runs true to size

Fiber composition
Solid colors are 100% cotton except Ash - 99% cotton and 1% polyester, heather colors are 52% cotton, 48% polyester (Athletic Heather and Black Heather are 90% cotton, 10% polyester)

With side seams
Located along the sides, they help hold the garment's shape longer and give it structural support

Ribbed knit collar with seam
Ribbed knit makes the collar highly elastic and helps retain its shape

Shoulder tape
Twill tape covers the shoulder seams to stabilize the back of the garment and prevent stretching

Care instructions:
Machine wash: warm (max 40C or 105F); Non-chlorine: bleach as needed; Tumble dry: low heat; Iron, steam or dry: medium heat; Do not dry clean.

Size Charge:
S – 	   W 17.99in , L 27.99in 
M –    W 20.00in , L 29.02in
L –	   W 22.01in , L 30.00in
XL –   W 24.02in , L 31.02in
2XL – W 25.98in , L 32.01in
3XL – W 27.99in , L 32.99in",28.99,USD,35964,,,https://i.etsystatic.com/33452318/r/il/522045/7252531223/il_fullxfull.7252531223_6tuk.jpg,https://i.etsystatic.com/33452318/r/il/ef4caa/7252531915/il_fullxfull.7252531915_ajya.jpg,https://i.etsystatic.com/33452318/r/il/d0c5c6/7252533853/il_fullxfull.7252533853_lyu8.jpg,https://i.etsystatic.com/33452318/r/il/c9a8b7/7252534529/il_fullxfull.7252534529_8xfx.jpg,https://i.etsystatic.com/33452318/r/il/e5a0b8/7252534885/il_fullxfull.7252534885_emf7.jpg,https://i.etsystatic.com/33452318/r/il/d88308/7252535929/il_fullxfull.7252535929_ru9w.jpg,https://i.etsystatic.com/33452318/r/il/d09035/7252536319/il_fullxfull.7252536319_1bqw.jpg,https://i.etsystatic.com/33452318/r/il/7770e0/7252537055/il_fullxfull.7252537055_llgm.jpg,https://i.etsystatic.com/33452318/r/il/ce9218/7204558572/il_fullxfull.7204558572_j23r.jpg,https://i.etsystatic.com/33452318/r/il/30bb92/7204559756/il_fullxfull.7204559756_8duv.jpg,"Custom Property",Colors,"Asphalt,Black,Dark Grey,Dark Grey Heather,Heather Navy,Navy","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","83585572601955720630,18927904949561697127,16829815808505597804,28160024798266976369,21989176240317158217,14393462963981369933,25031656629560766221,29898406071578248503,44821710695353751375,32759087569300555414,31013130656149020695,56024198834812680103,32773386910737869229,11505118812358215822,21788305440693033504,19040820367794330464,24868231366235055447,26106745366666278649,12958843459154035315,48835416008479843080,11403385836601962342,24696614111419254997,11123566341474684384,18281636214260513154,10871854205263202496,96788932634409104665,54944308390140992379,11663315077504664109,33944578063286182641,73924941230946939884,26261976339658488629,29708228684757009542,57697865869708924123,77441007055899512505,19113875524627776378,23233499480031141764"
